% Model,skyrnion.mph
% Version,COMSOL 6.3.0.290
% Date,"Jun 3 2025, 17:51"
% Dimension,2
% Nodes,3199
% Expressions,3
% Description,"unit magnetic moments, 1 component, unit magnetic moments, 2 component, unit magnetic moments, 3 component"
% Length unit,nm
% X,Y,mX (1) @ t=2,mY (1) @ t=2,mZ (1) @ t=2
95.7419523961857,13.246809905032206,0.0014978566462225153,-0.017130327400890977,-0.9998519351230035
99.30704461604907,11.752058952627777,0,0,-1
96.1914108643898,9.479612614609096,8.254937783525475E-4,-0.017149789157959814,-0.9998523860273997
99.69182320554546,7.844768062490519,0,0,-1
55.25561482794213,79.29298042604492,0.013566965784133687,-0.010496033901290823,-0.9998525984119703
55.55700315953534,83.14697468898902,0,0,-1
96.49046632626874,5.699278428962592,1.5404296789067596E-4,-0.01715318512952094,-0.9998526597904566
99.92291966615397,3.925573256397465,0,0,-1
96.63822227982324,1.9107351983438072,-5.169476707940951E-4,-0.01714422279093793,-0.9998526945074956
100,0,0,0,-1
96.63299099665994,-1.8790855381226554,-0.0011885843954642348,-0.01713115273136388,-0.9998523479222329
99.92291966615394,-3.9255732563974832,0,0,-1
52.095996788629655,81.40080567930062,0.013976129718004366,-0.009952289805962099,-0.9998525139429119
52.249801902833326,85.26404987516527,0,0,-1
48.85526901093309,83.38481393131734,0.014358126889387363,-0.009388149281819037,-0.9998525477136097
48.862077451737214,87.24962685937646,0,0,-1
96.48072613470468,-5.668975880767284,-0.001859602153832288,-0.017082414938919186,-0.9998521613325467
99.69182320554545,-7.844768062490534,0,0,-1
96.18059491100648,-9.451904924417988,-0.002528327643226735,-0.017002533224565772,-0.9998520579523417
99.30704461604904,-11.752058952627808,0,0,-1
45.540351013715174,85.24148574996484,0.014708545291091847,-0.008803480702859008,-0.9998527625048316
45.399043827995975,89.10065555035887,0,0,-1
42.157986494505835,86.96745761589521,0.015025031326775079,-0.00819994559754887,-0.9998531772760436
41.865949828426025,90.81432841222642,0,0,-1
95.73425785038788,-13.223069885504906,-0.0031917078566408848,-0.016883824033712233,-0.999852174577799
98.76911484335481,-15.641673601638256,0,0,-1
38.71345921701017,88.55913570571492,0.015311524510799647,-0.0075822063591933315,-0.9998536943351247
38.26826007906261,92.38798769602693,0,0,-1
35.21020886540551,90.01345060195706,0.015575047744386719,-0.006954831373711694,-0.9998541718158339
34.61162885061445,93.81916194630664,0,0,-1
95.14222892733328,-16.97634289597815,-0.0038469762331242515,-0.016726469033791904,-0.9998525155811612
98.07880601495634,-19.507634676724972,0,0,-1
94.40345224758873,-20.703586017432393,-0.004494184147939535,-0.01654230195370733,-0.999852882426327
97.23716849103293,-23.34380140093875,0,0,-1
31.651079153629563,91.32794358363921,0.015821377890370344,-0.006320167700880903,-0.9998545035572546
30.90168707347772,95.10565564682712,0,0,-1
93.51876274917934,-24.397088203935013,-0.005133037451286676,-0.01633583408712416,-0.9998532036495561
96.24556140968485,-27.14391108397198,0,0,-1
92.4902102181807,-28.04990916195405,-0.0057624607896448665,-0.01610711736052493,-0.999853486798932
95.10565564682712,-30.90168707347772,0,0,-1
28.040793670122024,92.49966698404211,0.016055448380659008,-0.005679516882147971,-0.9998546018319242
27.14391108397198,96.24556140968485,0,0,-1
24.386500331634547,93.52651573681679,0.016275944089577606,-0.005031695386683961,-0.999854491567783
23.34380140093875,97.23716849103293,0,0,-1
91.31927775133171,-31.65671219108884,-0.006382510043499185,-0.015858323945256655,-0.9998536995437243
93.81916194630664,-34.61162885061445,0,0,-1
90.00682233358725,-35.212998409171874,-0.00699466820698159,-0.015593567141975004,-0.9998537697100588
92.38798769602693,-38.26826007906261,0,0,-1
20.69400293089288,94.40820713138957,0.01647638541373184,-0.004374035521716429,-0.9998542871374082
19.507634676724972,98.07880601495634,0,0,-1
88.55438634935464,-38.71458327785453,-0.007599313555340788,-0.01531314048691623,-0.9998536917184492
90.81432841222642,-41.865949828426025,0,0,-1
16.967128183659288,95.14463248706187,0.01665198855019161,-0.003705039235638577,-0.9998540673267954
15.641673601638256,98.76911484335481,0,0,-1
13.212085795391149,95.735523189572,0.01679642869137488,-0.0030242579239426345,-0.9998539310946332
11.752058952627808,99.30704461604904,0,0,-1
55.43279261761616,22.960956047437556,0.1184046256920266,-0.324920163868734,-0.9382288585457602
57.83254865278542,26.016560242787932,0.10926357910749995,-0.27463631039177067,-0.9552658445908128
53.81236440286159,26.537321593816394,0.13953751247062665,-0.31662502972309,-0.9381577918427298
56.009052802769816,29.747541172299037,0.12708355687797904,-0.26694347813523206,-0.9552403356770416
51.96154330644412,29.99996695352397,0.1601011818417295,-0.3069341094875717,-0.9380920495433672
53.94338687339862,33.3456550450888,0.1443856479118886,-0.2581369603058257,-0.9552002232016887
49.888184813393416,33.3342018957212,0.18000248343052047,-0.29588589441648055,-0.9380315819662793
51.64508813040731,36.79692160600806,0.16110505017979573,-0.24823820681299566,-0.9551482311559713
47.601204618413355,36.52568026575197,0.19915055787295607,-0.28352722059839924,-0.9379757810656008
49.12373680125297,40.090941217878026,0.17717342184744309,-0.23724827844603366,-0.9550934646109246
45.110396773137246,39.56073941384475,0.2174575321837012,-0.2699074899578378,-0.9379252086503492
56.815814708268924,19.28634747783139,0.09679930491068524,-0.33178677335272716,-0.9383053867902914
59.40355711203542,22.17136764124946,0.09100778715797214,-0.2811896984416277,-0.9552744266110861
57.95559780274831,15.528962725374656,0.07481751823835113,-0.337199987183553,-0.9383873948450877
60.71857208097199,18.233423038585425,0.07238114415174703,-0.2865128352035234,-0.9552868881632864
86.96442026401341,-42.157881072287104,-0.008194171055271954,-0.015012276090207192,-0.9998535563608778
89.10065555035887,-45.399043827995975,0,0,-1
85.23976630774335,-45.53894678657877,-0.008775596636550713,-0.014685704513793788,-0.9998534721800435
87.24962685937646,-48.862077451737214,0,0,-1
9.43787188396452,96.18083047748065,0.016902245633167386,-0.002332722290355808,-0.9998539927230369
7.844768062490534,99.69182320554545,0,0,-1
5.653012994353763,96.48046366808586,0.016966296575771395,-0.0016332204326817846,-0.9998542917259597
3.9255732563974832,99.92291966615394,0,0,-1
46.392991493747026,43.21741306268376,0.19247764224333522,-0.22515152465277458,-0.9550576911328751
42.42640687119285,42.42640687119284,0.23484057545308115,-0.25508505468650583,-0.9378791381606808
58.847283608973804,11.70458080603495,0.05255600030511181,-0.3411413083972809,-0.9384749048078138
61.77360309723666,14.220873288740739,0.05346641916226102,-0.2905653148289096,-0.955309782581835
83.3838826226363,-48.852898409282574,-0.009338956565343703,-0.014328844112354496,-0.9998535465001183
85.26404987516527,-52.249801902833326,0,0,-1
1.864118378934928,96.63329382166022,0.01699483651247886,-9.294510733839487E-4,-0.9998547097705525
0,100,0,0,-1
-1.9241694485473522,96.63677825947182,0.017003490900039542,-2.239540939248117E-4,-0.9998549741049311
-3.925573256397465,99.92291966615397,0,0,-1
43.46605626902106,46.16275844339041,0.2069181855269405,-0.21199377687050605,-0.9550470656209632
39.56073941384475,45.110396773137225,0.25121976759087333,-0.23912070330226923,-0.93783791851001
40.35275189880163,48.90833576775023,0.2204762663291798,-0.197904860215576,-0.9550343959232624
36.52568026575199,47.60120461841335,0.26652195586989874,-0.22208183482775776,-0.9378007493979678
59.48683122456927,7.830511532435892,0.03011902324473398,-0.3435991355361993,-0.9385674858512861
62.562299746735846,10.150174079301744,0.0343547355936333,-0.2933682335893029,-0.955332426240613
59.87157073888274,3.9236484627142407,0.007607629640251925,-0.3445696950414669,-0.9386648110798855
63.09067441774272,6.038286080375083,0.015113302039165862,-0.29479385600906344,-0.9553924181636285
81.40043301113097,-52.09395366771642,-0.00988043370419629,-0.013940258840916197,-0.9998538352442727
83.14697468898902,-55.55700315953534,0,0,-1
79.29240370510004,-55.255263858803,-0.010400812696936301,-0.013525483452226076,-0.9998542538608174
80.90169989860854,-58.7785245945786,0,0,-1
-5.7087261849160305,96.48883209684486,0.017005458003375416,4.829002745336027E-4,-0.9998548566176472
-7.844768062490519,99.69182320554546,0,0,-1
37.06725401672969,51.439088576487045,0.23311604544931339,-0.1829708545453478,-0.9550083757884708
33.334201895721215,49.88818481339341,0.2806800865069041,-0.20404042618260151,-0.9377662718922372
60,0,-0.014883685767583204,-0.344054102478815,-0.9387672674810684
63.353393210530896,1.9009108584604903,-0.004154184229012925,-0.2948866715574248,-0.9554748125798659
77.06309529726164,-58.32954644093218,-0.010903188008621195,-0.013091733702665786,-0.9998546743465991
78.53170384026149,-61.90938129189675,0,0,-1
74.71673798796608,-61.310959858386276,-0.011387955736536505,-0.012641273452344379,-0.9998550659693447
76.04061190065664,-64.94478687141651,0,0,-1
-9.486303596100516,96.18928949299959,0.017002823864180647,0.0011920824072930772,-0.9998543173103679
-11.752058952627777,99.30704461604907,0,0,-1
-13.252270648874074,95.73992376715617,0.01698733522091475,0.0019029445843973699,-0.9998534922576144
-15.641673601638253,98.76911484335483,0,0,-1
33.62409894240189,53.746619168028865,0.24477845053092698,-0.16722892066692155,-0.9549745183177415
29.999966953523984,51.96154330644411,0.29363315505556287,-0.18507328658872754,-0.9377324355543281
30.035091007827926,55.82604290060803,0.25540117552305436,-0.15070118928126927,-0.9549418980593484
26.5373215938164,53.81236440286159,0.30532662387948095,-0.16526253594201679,-0.9376963115254836
26.31731688725227,57.67282318545397,0.2648717336188784,-0.1334242893638703,-0.9549305410546288
22.96095604743757,55.43279261761616,0.31571214774504225,-0.14469476307957754,-0.9376544579978322
59.87157073888274,-3.9236484627142523,-0.03725770272273531,-0.34206717380824975,-0.9388723467879557
63.346067778554435,-2.247939769246227,-0.023367665624463727,-0.29369490782139224,-0.9555655641178352
59.48683122456926,-7.830511532435921,-0.05941777605789409,-0.3386215538956458,-0.9389806885657032
63.065889999758234,-6.389797840771556,-0.04244376102293046,-0.2912602723582233,-0.9556541283518708
72.25674780549711,-64.19579197605334,-0.011854727699494404,-0.012174593933868131,-0.99985543036279
73.43225860207922,-67.88006626836305,0,0,-1
69.68483851764722,-66.9808209008833,-0.012307008028508504,-0.011695535710099412,-0.9998556818610252
70.71067811865474,-70.71067811865476,0,0,-1
-17.001147085858495,95.14321623110482,0.016947923294437655,0.002612444976197862,-0.9998525723954096
-19.507634676724972,98.07880601495634,0,0,-1
22.486188073605675,59.27443346851645,0.27318905971416113,-0.11551856829483807,-0.9549197700380997
19.286347477831395,56.8158147082689,0.32474639557084867,-0.12346478495209483,-0.9376029906291409
58.847283608973804,-11.704580806034981,-0.08127298093224665,-0.33373917012939863,-0.9390914920964689
62.51278798924556,-10.503521967245378,-0.06129201972233601,-0.2876188171054111,-0.9557342022230327
57.9555978027483,-15.52896272537468,-0.10272959808209219,-0.32744985937867316,-0.939203513052265
61.693143262633,-14.570125305863414,-0.07981799454398165,-0.28274805225476735,-0.9558200484835676
67.00269566895061,-69.66264973066075,-0.012748814939326282,-0.011207339714371963,-0.9998557346748617
67.88006626836304,-73.43225860207923,0,0,-1
-20.727108350846173,94.39992759397818,0.016883600782053646,0.003317350515462268,-0.9998515838979797
-23.34380140093872,97.23716849103296,0,0,-1
-24.422998538313067,93.5104420262524,0.0167979289940724,0.00401501752885991,-0.9998504809045389
-27.143911083971943,96.24556140968487,0,0,-1
18.557143806751082,60.618956751749295,0.28038171706034,-0.097096620996428,-0.9548844212713482
15.52896272537468,57.9555978027483,0.3323927729468779,-0.10166746878138329,-0.9375385918551354
56.8158147082689,-19.286347477831395,-0.12369274626216124,-0.31979105690513016,-0.939315583913544
60.609118078395014,-18.571111323287834,-0.09794715852903037,-0.2767073082114471,-0.9559020865331852
64.21438831314103,-72.23850053465436,-0.013175671974035007,-0.010705605564618933,-0.9998556955658541
64.94478687141648,-76.04061190065664,0,0,-1
-28.08064502486469,92.47801149016321,0.016683716586195305,0.004700113814342311,-0.9998494171025122
-30.901687073477692,95.10565564682715,0,0,-1
-31.69257945773171,91.30616428359929,0.01653466724288234,0.005366835650173873,-0.9998485430263225
-34.61162885061442,93.81916194630665,0,0,-1
14.549798783405919,61.70155125628496,0.2863995815898353,-0.078239600049316,-0.9548283426105665
11.704580806034981,58.847283608973804,0.3386176485964762,-0.07940445062141131,-0.9374591100788354
55.43279261761616,-22.96095604743757,-0.14407833697210085,-0.31080309657971167,-0.9394268214373339
59.26675354306519,-22.493257220056275,-0.11561050174051836,-0.2694985621534818,-0.9559885283698087
53.81236440286159,-26.5373215938164,-0.16380572676889374,-0.30053297690883723,-0.9395357204577675
57.670251141836125,-26.32130677318212,-0.1327446612574452,-0.26116625472962557,-0.9560754430806119
61.32635245805423,-74.7066271692331,-0.01357303252251976,-0.01017989096744138,-0.9998558676669905
61.909381291896736,-78.53170384026151,0,0,-1
58.344703848847665,-77.06854956611447,-0.013915798114337618,-0.00961548297115465,-0.9998567402712922
58.77852459457857,-80.90169989860856,0,0,-1
-35.252879581208155,89.9960727804941,0.016355569061462905,0.006013173460828831,-0.9998478124411271
-38.268260079062564,92.38798769602693,0,0,-1
-38.7570222586433,88.54768426370588,0.016154583008813752,0.006640614003748495,-0.99984710674477
-41.86594982842599,90.81432841222642,0,0,-1
10.482186538790772,62.51876419818337,0.2912051225109553,-0.05903324942296225,-0.9547540383239747
7.830511532435921,59.48683122456926,0.3433899268251026,-0.05678690702329139,-0.9373642944706234
6.370694788485452,63.07053778956151,0.2947366867503333,-0.039556933337461415,-0.9546744546638924
3.9236484627142523,59.87157073888274,0.34668342087107334,-0.03392280661483613,-0.9372564939618967
51.96154330644411,-29.999966953523984,-0.18279548011348237,-0.2890331594094045,-0.9396410262939902
55.82625567253767,-30.03783682351414,-0.1492770848939762,-0.2517575267253109,-0.9561608363539206
55.27114340241737,-79.31900828690804,-0.014211630013203844,-0.009024048189331219,-0.9998580897182929
55.55700315953533,-83.14697468898902,0,0,-1
52.11275458927369,-81.4311449540539,-0.014536832820350133,-0.00845805100393801,-0.9998583587356533
52.24980190283331,-85.26404987516528,0,0,-1
-42.20062787359935,86.96129361862116,0.015937212852701027,0.0072518311636450014,-0.9998463415643305
-45.39904382799595,89.10065555035888,0,0,-1
2.231746682001241,63.35409287309626,0.29698116349637144,-0.019907699333358262,-0.9545893058858476
0,60,0.3484753928049362,-0.010913395071735187,-0.9371407040485283
-1.9168900067414825,63.360719106172255,0.2980248899962619,-1.8452568341259043E-4,-0.9544701392916272
-3.9236484627142407,59.87157073888274,0.3487546733615381,0.012138530172478975,-0.9370206271289495
49.88818481339341,-33.334201895721215,-0.2009767148610988,-0.27635932599314345,-0.939741103309634
53.74264425025349,-33.624627542981,-0.16514240850971532,-0.24133557895448396,-0.9562394925381409
47.60120461841335,-36.52568026575199,-0.21828106921723164,-0.2625722743227163,-0.9398342753759968
51.42950409192457,-37.06371089992761,-0.18027967790694469,-0.22996631408350723,-0.9563071386237959
48.87408844434437,-83.41632183398248,-0.01484392096367884,-0.007883268793367525,-0.9998585398380938
48.8620774517372,-87.24962685937648,0,0,-1
-45.578575003284804,85.23877639128214,0.01570316842929824,0.007848413828946646,-0.9998455293076746
-48.8620774517372,87.24962685937648,0,0,-1
-48.88655475743129,83.38343850196712,0.015444911159508546,0.008429077540401281,-0.9998448140941484
-52.24980190283331,85.26404987516528,0,0,-1
-6.056748792295313,63.100692603509366,0.29770935803576637,0.019530230244164972,-0.9543678054025732
-7.830511532435892,59.48683122456927,0.3475064583226972,0.03513413709279949,-0.9369041021717646
45.110396773137225,-39.56073941384475,-0.23464593497625139,-0.24773600187436043,-0.9399187505985654
48.89842621389169,-40.34472236621782,-0.1946167155311558,-0.2176604892262677,-0.9563768226397028
45.55999527988339,-85.27137195459794,-0.015134073477328125,-0.007300723367218351,-0.999858609380837
45.39904382799595,-89.10065555035888,0,0,-1
42.178624925694386,-86.99482518764569,-0.015395385044633237,-0.00670590409881125,-0.9998587826947237
41.86594982842599,-90.81432841222642,0,0,-1
38.73184873647989,-88.58550077316333,-0.015629122230348663,-0.006100550012420421,-0.9998590302560705
38.268260079062564,-92.38798769602693,0,0,-1
-52.121827657637795,81.39877872068396,0.015151620581479121,0.008990138243027137,-0.9998444051043404
-55.55700315953533,83.14697468898902,0,0,-1
-10.170890005889534,62.57736980654235,0.29599753740234175,0.039131948023880876,-0.9542976632731973
-11.70458080603495,58.847283608973804,0.3447293861276442,0.05798320769571207,-0.9367957235729024
-14.239204581601927,61.78187444054858,0.29305540063292307,0.058549288057874856,-0.9542129330387105
-15.528962725374656,57.95559780274831,0.3404342171036245,0.08059292542866697,-0.9366971076639512
42.42640687119284,-42.42640687119285,-0.2500161888692118,-0.23191567371262514,-0.9399925000797308
46.15640826114145,-43.44908976598458,-0.208156107297661,-0.20454034921222222,-0.9564216595107716
39.56073941384475,-45.110396773137246,-0.26434083824490656,-0.2151784552257414,-0.9400535904962964
43.21645420515128,-46.35593480204089,-0.22089871180191697,-0.19072014695625425,-0.9564190208288329
35.22707337739741,-90.03798422267452,-0.01584409923949256,-0.005489920358800779,-0.9998591837487122
34.61162885061442,-93.81916194630665,0,0,-1
-55.28013007738079,79.28675391698134,0.0148230418813815,0.00953294357589537,-0.9998442974896377
-58.77852459457857,80.90169989860856,0,0,-1
-18.246005782824074,60.72121106767639,0.2888422232331768,0.07771307645660737,-0.954131809139653
-19.28634747783139,56.815814708268924,0.3346439453271787,0.10286761198321943,-0.9366072415562477
-58.354596350621506,77.05019095623702,0.014463836771012513,0.010061895762578313,-0.9998443761109207
-61.909381291896736,78.53170384026151,0,0,-1
36.52568026575197,-47.601204618413355,-0.2775747984495878,-0.19759316061493945,-0.9400996870067236
40.09314176605557,-49.04952342761692,-0.23284893502838636,-0.17627131737866564,-0.9563561527313499
31.66929797837846,-91.34719049402123,-0.01605579390812609,-0.00487917916571625,-0.9998589717969623
30.901687073477692,-95.10565564682715,0,0,-1
-22.180536553126426,59.40333272739974,0.2833005372353112,0.0965508848837502,-0.9540773528490142
-22.960956047437556,55.43279261761616,0.327391721279838,0.1247155162331517,-0.9365228736052672
-61.338517901118045,74.69578678935618,0.014067884270012735,0.010573125379372548,-0.9998447583009334
-64.94478687141648,76.04061190065664,0,0,-1
33.3342018957212,-49.888184813393416,-0.28967756143041923,-0.17922500146374978,-0.9401293052981922
36.794793829747945,-51.52257646752233,-0.24403113095352288,-0.16120424835581013,-0.9562262781914326
28.061232868270707,-92.51588552358302,-0.016247909521464515,-0.004261664096895528,-0.9998586903293204
27.143911083971943,-96.24556140968487,0,0,-1
-26.024933734787194,57.83093697554489,0.2764942155029037,0.11498323784611986,-0.9540367069326424
-26.537321593816394,53.81236440286159,0.3187235836530408,0.14603930361923442,-0.9364389136780024
-64.22599055418438,72.23012507610818,0.013632275545364328,0.011063038923346856,-0.9998455086654828
-67.88006626836304,73.43225860207923,0,0,-1
33.34870013673709,-53.79005975996045,-0.25410151327015124,-0.14532825683495273,-0.956147628890735
29.99996695352397,-51.96154330644412,-0.3006103780242689,-0.16014054309394773,-0.9401413073054122
24.405651140787736,-93.54348392482262,-0.016417311610338645,-0.003636592482560316,-0.9998583926879672
23.34380140093872,-97.23716849103296,0,0,-1
-29.756049812344735,56.0041663531843,0.26857494963155465,0.13295816836492536,-0.9539703832036645
-29.99996695352397,51.96154330644412,0.30869044946410934,0.16673119515168866,-0.9363532113495615
-67.01194443886486,69.65662097727449,0.013164356630345512,0.01153654123268485,-0.9998464524159942
-70.71067811865474,70.71067811865476,0,0,-1
29.749537173531337,-55.86485636476982,-0.2629184867473429,-0.128559843680305,-0.9561652712589589
26.537321593816394,-53.81236440286159,-0.3103367093448164,-0.14040708850135972,-0.9401348995305147
20.71005447382259,-94.42806604645502,-0.016560804247900657,-0.003004459103149827,-0.9998581279376254
19.507634676724972,-98.07880601495634,0,0,-1
-33.35326653571233,53.9337406900936,0.25958955084660146,0.15038185914772295,-0.953877707482443
-33.3342018957212,49.888184813393416,0.29734171519523916,0.18667984079656416,-0.9362687607078272
-69.69318850491456,66.97741708476703,0.012670901033967041,0.0119981493052608,-0.9998474269292464
-73.43225860207922,67.88006626836305,0,0,-1
22.960956047437556,-55.43279261761616,-0.31882284071818506,-0.12008713519749024,-0.9401101270571995
26.02030598526434,-57.71025774647061,-0.27057073020717176,-0.11119486375860131,-0.9562074104229498
16.98289786009833,-95.16778373767579,-0.016676692050589085,-0.002366514635867473,-0.9998579192677842
15.641673601638253,-98.76911484335483,0,0,-1
-36.802787098422236,51.635288172437875,0.24951537584071357,0.16712340216425695,-0.9537863531548462
-36.52568026575197,47.601204618413355,0.28472155033666396,0.20577596276484608,-0.9361941840091594
-72.2671598132612,64.19478758140761,0.012155991314404499,0.012449963424392347,-0.9998483339827263
-76.04061190065664,64.94478687141651,0,0,-1
19.28634747783139,-56.815814708268924,-0.326032826728567,-0.09924878887720094,-0.9400678492284508
22.190291453512742,-59.32338945746192,-0.2768620505912019,-0.09331694335532338,-0.9563182223252505
13.230290707666425,-95.76303294315098,-0.016757073682484015,-0.0017230469161910848,-0.9998578972716782
11.752058952627777,-99.30704461604907,0,0,-1
-40.09682895391797,49.11790192831386,0.23834406337439215,0.18308812190413495,-0.9537165764263903
-39.56073941384475,45.110396773137246,0.27086457606967856,0.22392464056850872,-0.9361420670247041
-74.72992694288739,61.31120032390277,0.011626328470849915,0.012896257859105751,-0.9998490188885262
-78.53170384026149,61.90938129189675,0,0,-1
15.528962725374656,-57.95559780274831,-0.33193082707353033,-0.07796003098616898,-0.9400100223458633
18.248086519083184,-60.65751748626347,-0.28239658248018445,-0.07515600747622168,-0.9562993683275879
9.456333750207301,-96.21353582375346,-0.01679979084921027,-0.0010755099197504723,-0.9998580944433347
7.844768062490519,-99.69182320554546,0,0,-1
-43.2261747678364,46.39212889462175,0.22606177368490668,0.19816836015321163,-0.9536936239004689
-42.42640687119284,42.42640687119285,0.2558079252864495,0.24105858696627205,-0.9361206320316257
-77.07748705118915,58.33016831093409,0.011086033142087684,0.013339150249016352,-0.9998493889876049
-80.90169989860854,58.7785245945786,0,0,-1
11.70458080603495,-58.847283608973804,-0.33648149828157675,-0.056293015614054816,-0.9399391498617876
14.239517038112364,-61.74738331602798,-0.28651153746972313,-0.05663182039929105,-0.9563516609256829
5.6670349529019814,-96.51703326338837,-0.016812164065407167,-4.261673271724813E-4,-0.9998583832145443
3.925573256397465,-99.92291966615397,0,0,-1
-46.17517319419355,43.46866674775767,0.21272537846705455,0.21230218890616712,-0.953718152948234
-45.110396773137225,39.56073941384475,0.23960978109473577,0.2571327880728171,-0.9361278868840855
-79.30756927702105,55.25653162916773,0.01053232176754954,0.013771514574010596,-0.9998495570823663
-83.14697468898902,55.55700315953534,0,0,-1
7.830511532435892,-59.48683122456927,-0.33964940933847615,-0.03433298602983154,-0.9398584379696882
10.165143805073408,-62.570436275340036,-0.2894823289335029,-0.03785815886353288,-0.9563844588458142
1.8697184002343739,-96.66534013242183,-0.016833638277083268,2.241809004131837E-4,-0.9998580968177233
0,-100,0,0,-1
-48.92464076917851,40.35487917488445,0.19846323229507046,0.2255315322597313,-0.9537535456658314
-47.60120461841335,36.52568026575199,0.22236111101190634,0.2721061635630162,-0.9361525791770483
-81.4169815757135,52.095213944928695,0.009965400415532103,0.014188623246378415,-0.9998495752275067
-85.26404987516527,52.249801902833326,0,0,-1
3.9236484627142407,-59.87157073888274,-0.3414045156644047,-0.012169415512405704,-0.9397712105244685
6.058221849228601,-63.087525220214424,-0.29173315068844036,-0.019016080674332806,-0.9562607837638545
-1.9297960277865658,-96.65147235965948,-0.016899560686106662,8.812976741892025E-4,-0.9998566297482111
-3.9255732563974832,-99.92291966615394,0,0,-1
-51.45554482192408,37.06354032482498,0.18340677028607663,0.23789772964587716,-0.9537631252015465
-49.88818481339341,33.334201895721215,0.20417678399749398,0.2859175670691116,-0.9361837719641289
-83.4009738298232,48.85224416021933,0.009388588214549532,0.014588815662965908,-0.9998494309118403
-87.24962685937646,48.862077451737214,0,0,-1
0,-60,-0.34172265688564024,0.010108066562718504,-0.9396808665372297
1.9361904939562269,-63.35825701076872,-0.292454249708017,-4.236319488582873E-5,-0.9562299922638263
-5.719995944243503,-96.4932067378227,-0.0169190638843183,0.001543699104848207,-0.9998555053507115
-7.844768062490534,-99.69182320554545,0,0,-1
-53.76502831758234,33.62094201605416,0.16755909812637695,0.24921433933288242,-0.953792187689739
-51.96154330644411,29.999966953523984,0.1851678801312933,0.298475477173111,-0.9362221837109025
-85.25641647090727,45.535864011103754,0.008799188136262263,0.014961478474398602,-0.9998493080063954
-89.10065555035887,45.399043827995975,0,0,-1
-3.9236484627142523,-59.87157073888274,-0.3405937769096154,0.03239922104828954,-0.9395879907030272
-2.2066222419447152,-63.36483016071542,-0.29187044956693925,0.019021281489396,-0.9562199864771451
-9.49652668301588,-96.19559890369597,-0.016869484391923192,0.0022059195715488093,-0.999855110342124
